encoder__Dependents,encoder__PaymentMethod,encoder__InternetService,encoder__tenure_group,remainder__SeniorCitizen,remainder__Partner,remainder__Tenure,remainder__Contract,remainder__PaperlessBilling,remainder__MonthlyCharges,remainder__TotalCharges,remainder__OnlineSecurity,remainder__OnlineBackup,remainder__DeviceProtection,remainder__TechSupport,remainder__service_diversity,remainder__monthly_charges_ratio,remainder__is_paperless_electronic
0.0,2.0,2.0,3.0,0,0,46,24,0,19.95,907.05,0,0,0,0,0,0.30676885899636486,0
1.0,0.0,0.0,3.0,0,0,48,12,1,64.4,3035.35,1,1,1,0,3,0.9902714044794937,1
0.0,2.0,1.0,2.0,1,1,28,1,1,110.85,3204.4,0,1,1,1,3,1.7045277202880724,0
0.0,1.0,1.0,2.0,0,0,29,1,1,76.0,2215.25,0,0,0,0,0,1.1686432723671043,1
1.0,0.0,2.0,5.0,0,1,69,24,0,20.2,1412.65,0,0,0,0,0,0.3106130802870461,0
1.0,3.0,0.0,1.0,0,1,17,12,1,62.1,1096.65,1,0,0,1,2,0.954904568605226,0
0.0,0.0,1.0,1.0,0,0,22,1,1,84.15,1821.95,0,0,0,0,0,1.2939648864433135,1
1.0,0.0,1.0,3.0,0,0,45,24,0,99.7,4634.35,0,0,1,0,1,1.5330754507236881,0
0.0,2.0,1.0,1.0,0,1,17,1,1,92.55,1515.1,0,0,0,0,0,1.4231307218102038,0
1.0,0.0,0.0,5.0,0,1,70,12,0,78.35,5445.95,1,1,1,1,4,1.204778952499508,0
0.0,3.0,2.0,0.0,0,0,2,1,0,20.05,33.7,0,0,0,0,0,0.30830654751263736,0
0.0,0.0,0.0,3.0,1,1,46,12,1,59.9,2816.65,0,1,1,1,3,0.9210754212472309,1
0.0,2.0,2.0,4.0,0,1,58,12,1,19.55,1108.8,0,0,0,0,0,0.30061810493127483,0
0.0,3.0,2.0,2.0,1,1,28,1,0,25.7,734.6,0,0,0,0,0,0.39518594868203394,0
0.0,3.0,0.0,0.0,0,0,12,1,1,53.75,648.65,0,1,0,1,2,0.8265075774964717,0
1.0,0.0,1.0,2.0,0,1,27,1,1,75.75,1929.0,0,0,0,0,0,1.164799051076423,1
0.0,0.0,1.0,0.0,0,1,9,1,1,75.75,655.9,0,0,1,0,1,1.164799051076423,1
0.0,2.0,1.0,0.0,0,0,10,1,0,98.55,1008.55,1,0,0,0,1,1.5153920327865542,0
0.0,1.0,2.0,4.0,1,1,53,24,0,25.1,1275.6,0,0,0,0,0,0.38595981758439896,0
0.0,3.0,2.0,0.0,0,0,6,1,0,20.65,109.3,0,0,0,0,0,0.3175326786102724,0
0.0,3.0,0.0,0.0,0,0,1,1,0,24.4,24.4,0,0,0,0,0,0.37519599797049136,0
0.0,0.0,0.0,3.0,0,1,45,12,0,78.8,3597.5,1,1,1,0,3,1.2116985508227345,0
0.0,1.0,1.0,0.0,0,0,6,1,0,70.55,433.95,0,0,0,0,0,1.0848392482302527,0
1.0,3.0,2.0,5.0,0,0,62,24,1,24.4,1413.0,0,0,0,0,0,0.37519599797049136,0
0.0,0.0,1.0,1.0,1,1,13,1,0,70.45,849.1,0,0,0,0,0,1.0833015597139803,0
0.0,3.0,0.0,5.0,0,1,67,24,0,67.85,4627.65,1,0,1,1,3,1.043321658290895,0
0.0,3.0,0.0,3.0,0,0,47,24,1,65.0,2879.9,1,0,1,1,3,0.9994975355771286,0
0.0,0.0,0.0,1.0,0,1,21,1,0,54.6,1125.2,0,0,0,0,0,0.8395779298847881,0
0.0,0.0,1.0,2.0,0,0,26,1,1,74.95,1834.95,0,0,0,0,0,1.152497542946243,1
0.0,2.0,1.0,1.0,1,0,14,1,1,104.85,1531.4,0,1,1,0,2,1.612266409311722,0
0.0,3.0,0.0,0.0,1,0,2,1,0,49.95,107.1,0,0,1,0,1,0.7680754138781166,0
0.0,0.0,0.0,4.0,0,0,54,24,0,46.2,2431.95,1,1,0,0,2,0.7104120945178977,0
1.0,0.0,0.0,0.0,0,0,0,24,1,61.9,0.0,1,1,0,1,3,0.951829191572681,1
0.0,1.0,1.0,5.0,0,1,71,24,1,104.15,7365.3,0,1,0,1,2,1.6015025896978148,1
0.0,3.0,0.0,0.0,0,0,5,1,1,55.8,274.35,1,0,1,0,2,0.858030192080058,0
1.0,0.0,1.0,1.0,0,1,22,1,1,75.8,1615.1,0,0,0,0,0,1.1655678953345592,1
0.0,3.0,2.0,1.0,0,1,24,24,0,19.75,483.15,0,0,0,0,0,0.30369348196381984,0
0.0,2.0,0.0,0.0,0,0,1,1,0,49.75,49.75,1,0,0,0,1,0.7650000368455715,0
1.0,1.0,2.0,4.0,0,1,58,24,0,25.15,1509.9,0,0,0,0,0,0.3867286618425351,0
0.0,2.0,1.0,0.0,0,0,12,1,1,84.6,1017.35,0,1,0,0,1,1.3008844847665397,0
1.0,1.0,2.0,0.0,0,0,3,12,1,20.55,57.4,0,0,0,0,0,0.3159949900939999,1
0.0,2.0,1.0,5.0,0,0,61,24,1,106.6,6428.4,0,0,1,1,2,1.6391759583464909,0
1.0,2.0,1.0,3.0,1,1,48,1,1,104.5,5068.05,1,0,1,1,3,1.6068844995047684,0
0.0,1.0,1.0,3.0,1,0,44,12,0,89.15,3990.75,0,1,1,0,2,1.3708493122569387,0
0.0,3.0,0.0,0.0,0,0,4,1,0,45.65,191.05,0,0,0,0,0,0.7019548076783988,0
0.0,1.0,1.0,5.0,0,1,72,24,0,112.1,7965.95,1,1,1,1,4,1.7237488267414787,0
0.0,3.0,0.0,0.0,0,0,1,1,0,50.9,50.9,0,0,1,0,1,0.7826834547827053,0
1.0,3.0,0.0,3.0,0,1,39,1,1,59.85,2341.5,0,0,1,0,1,0.9203065769890947,0
0.0,3.0,2.0,3.0,0,0,40,24,1,24.6,973.95,0,0,0,0,0,0.3782713750030364,0
0.0,2.0,1.0,4.0,0,0,50,1,1,95.7,4729.75,0,0,0,0,0,1.4715679100727879,0
1.0,0.0,0.0,1.0,0,1,13,1,0,61.8,750.1,0,1,1,1,3,0.9502915030564084,0
1.0,3.0,0.0,4.0,0,1,53,24,1,69.7,3729.6,1,1,0,1,3,1.0717688958419365,0
1.0,1.0,2.0,1.0,0,0,22,1,0,20.15,432.5,0,0,0,0,0,0.30984423602890987,0
0.0,3.0,0.0,0.0,0,1,7,1,0,34.2,256.6,1,1,0,0,2,0.5258894725651969,0
0.0,1.0,1.0,1.0,0,0,21,1,1,99.85,1992.55,0,1,0,0,1,1.5353819834980968,1
0.0,3.0,0.0,1.0,0,1,17,12,0,64.8,1175.6,1,1,0,0,2,0.9964221585445836,0
0.0,2.0,2.0,0.0,0,1,4,1,0,20.15,91.4,0,0,0,0,0,0.30984423602890987,0
0.0,2.0,1.0,0.0,0,0,4,1,1,88.95,355.2,0,1,0,0,1,1.3677739352243938,0
0.0,2.0,1.0,1.0,1,1,17,1,1,94.8,1563.9,0,0,0,0,0,1.4577287134263353,0
1.0,2.0,2.0,3.0,0,1,45,24,0,19.2,903.7,0,0,0,0,0,0.2952361951243211,0
0.0,0.0,2.0,1.0,0,1,17,12,0,19.9,329.75,0,0,0,0,0,0.3060000147382286,0
0.0,2.0,1.0,2.0,0,1,31,12,1,93.8,2939.8,0,0,1,0,1,1.4423518282636103,0
0.0,0.0,2.0,5.0,0,0,67,24,1,25.6,1790.35,0,0,0,0,0,0.39364826016576143,1
0.0,2.0,1.0,0.0,1,0,1,1,1,72.1,72.1,0,0,0,0,0,1.1086734202324764,0
0.0,1.0,1.0,1.0,0,0,23,1,1,98.7,2249.1,0,1,0,0,1,1.5176985655609632,1
1.0,2.0,0.0,2.0,0,1,25,1,0,60.35,1404.65,0,0,0,0,0,0.9279950195704572,0
0.0,1.0,0.0,3.0,0,1,42,24,0,84.35,3571.6,1,0,1,1,3,1.2970402634758584,0
0.0,2.0,1.0,3.0,1,0,46,1,0,85.0,3969.4,1,0,0,0,1,1.3070352388316298,0
0.0,2.0,0.0,2.0,0,1,34,1,0,62.65,2274.9,1,1,0,1,3,0.9633618554447247,0
0.0,3.0,0.0,0.0,0,0,10,1,1,51.65,524.5,1,0,0,0,1,0.7942161186547492,0
0.0,3.0,1.0,1.0,0,1,14,12,0,105.95,1348.9,1,1,0,1,3,1.6291809829907198,0
0.0,1.0,1.0,5.0,0,0,70,12,0,115.55,8127.6,1,1,1,1,4,1.7767990805528802,0
1.0,0.0,1.0,5.0,0,1,67,24,1,105.65,6717.9,0,0,1,1,2,1.6245679174419023,1
0.0,0.0,2.0,0.0,0,0,10,24,0,25.7,251.6,0,0,0,0,0,0.39518594868203394,0
0.0,1.0,0.0,3.0,0,1,45,12,0,78.75,3600.65,0,1,1,0,2,1.210929706564598,0
0.0,2.0,1.0,0.0,0,0,3,1,0,84.3,235.05,0,1,0,0,1,1.2962714192177223,0
0.0,3.0,0.0,1.0,0,1,18,1,1,50.3,908.75,0,0,0,1,1,0.7734573236850703,0
0.0,3.0,0.0,0.0,1,0,1,1,1,25.8,25.8,0,0,0,0,0,0.39672363719830644,0
1.0,0.0,2.0,4.0,0,1,55,24,0,19.35,1153.25,0,0,0,0,0,0.2975427278987299,0
0.0,0.0,2.0,3.0,0,0,48,12,0,24.55,1203.95,0,0,0,0,0,0.37750253074490014,0
0.0,1.0,2.0,2.0,0,0,25,12,0,19.9,510.8,0,0,0,0,0,0.3060000147382286,0
0.0,1.0,1.0,3.0,0,0,45,1,1,108.45,4964.7,1,0,1,1,3,1.6676231958975323,1
0.0,2.0,1.0,0.0,0,0,1,1,1,70.6,70.6,0,0,0,0,0,1.0856080924883889,0
0.0,2.0,1.0,0.0,1,0,1,1,1,75.35,75.35,0,0,0,0,0,1.158648297011333,0
0.0,0.0,0.0,1.0,0,0,16,1,1,71.4,1212.1,0,1,1,0,2,1.0979096006185691,1
0.0,2.0,1.0,0.0,1,0,4,1,1,94.3,424.45,0,0,0,0,0,1.4500402708449727,0
0.0,3.0,2.0,1.0,0,0,17,12,1,20.5,365.8,0,0,0,0,0,0.31522614583586367,0
0.0,0.0,1.0,3.0,1,1,41,1,1,83.75,3273.55,1,0,1,0,2,1.2878141323782235,1
1.0,0.0,0.0,3.0,0,1,42,1,1,69.4,3058.3,1,1,0,0,2,1.067155830293119,1
1.0,3.0,1.0,0.0,1,1,1,1,1,70.45,70.45,0,0,0,0,0,1.0833015597139803,0
0.0,2.0,0.0,5.0,0,1,64,24,1,54.6,3423.5,0,1,0,1,2,0.8395779298847881,0
0.0,2.0,1.0,0.0,0,0,1,1,1,84.85,84.85,0,0,1,0,1,1.304728706057221,0
1.0,1.0,2.0,1.0,0,0,19,24,0,20.85,467.5,0,0,0,0,0,0.32060805564281747,0
0.0,2.0,1.0,0.0,0,0,9,1,1,73.8,704.3,0,0,1,0,1,1.134814125009109,0
0.0,1.0,1.0,5.0,0,1,72,24,1,94.45,6921.7,1,1,0,0,2,1.4523468036193816,1
1.0,2.0,0.0,0.0,0,0,1,1,1,60.0,60.0,1,1,0,1,3,0.9226131097635034,0
1.0,0.0,0.0,4.0,0,1,54,24,1,59.8,3246.45,0,1,1,0,2,0.9195377327309583,1
0.0,3.0,2.0,0.0,0,0,1,1,0,20.95,20.95,0,0,0,0,0,0.3221457441590899,0
1.0,2.0,0.0,3.0,0,1,38,1,0,54.5,2076.05,1,1,0,0,2,0.8380402413685155,0
0.0,2.0,1.0,2.0,0,1,28,12,0,106.1,2847.4,1,1,0,0,2,1.6314875157651283,0
0.0,1.0,0.0,0.0,0,1,2,1,0,69.0,147.8,0,0,1,0,1,1.061005076228029,0
1.0,0.0,2.0,5.0,0,1,70,24,0,19.8,1378.75,0,0,0,0,0,0.3044623262219561,0
0.0,0.0,1.0,0.0,1,0,1,1,1,75.3,75.3,0,0,1,0,1,1.1578794527531966,1
0.0,1.0,0.0,2.0,0,0,26,1,1,44.45,1183.8,0,0,1,1,2,0.6835025454831288,1
0.0,3.0,2.0,0.0,0,0,1,1,0,19.75,19.75,0,0,0,0,0,0.30369348196381984,0
0.0,2.0,1.0,0.0,0,0,7,1,1,94.1,701.3,0,0,0,0,0,1.4469648938124278,0
0.0,1.0,2.0,0.0,0,0,6,1,0,19.7,129.55,0,0,0,0,0,0.3029246377056836,0
0.0,3.0,2.0,0.0,0,0,4,1,1,19.65,67.55,0,0,0,0,0,0.30215579344754734,0
0.0,2.0,0.0,0.0,0,1,12,1,1,74.15,741.4,0,0,1,1,2,1.140196034816063,0
1.0,3.0,2.0,0.0,0,1,1,1,1,20.5,20.5,0,0,0,0,0,0.31522614583586367,0
0.0,0.0,1.0,3.0,1,0,42,1,1,79.35,3344.1,0,1,0,0,1,1.220155837662233,1
0.0,1.0,0.0,4.0,1,1,56,12,1,68.45,4014.0,1,1,1,1,4,1.0525477893885302,1
0.0,1.0,1.0,5.0,1,1,71,24,1,80.7,5676.0,1,0,0,0,1,1.240914632631912,1
0.0,3.0,1.0,2.0,1,1,32,1,0,79.3,2570.0,0,0,1,0,1,1.2193869934040968,0
1.0,3.0,2.0,1.0,0,1,14,1,0,25.55,372.45,0,0,0,0,0,0.3928794159076252,0
0.0,1.0,1.0,2.0,1,0,27,1,0,88.3,2467.75,0,0,1,0,1,1.3577789598686225,0
0.0,3.0,0.0,0.0,0,0,1,1,0,44.45,44.45,0,0,0,0,0,0.6835025454831288,0
1.0,1.0,1.0,5.0,0,1,72,24,1,108.4,7767.25,1,1,1,0,3,1.666854351639396,1
0.0,1.0,1.0,5.0,0,1,67,12,1,90.6,6056.15,1,1,0,0,2,1.39314579574289,1
0.0,0.0,2.0,2.0,0,0,32,24,1,20.05,614.45,0,0,0,0,0,0.30830654751263736,1
0.0,3.0,2.0,0.0,0,0,3,1,0,20.4,63.15,0,0,0,0,0,0.3136884573195911,0
0.0,0.0,0.0,4.0,0,1,56,12,0,65.2,3512.15,1,0,0,0,1,1.0025729126096736,0
0.0,3.0,2.0,0.0,0,0,11,12,0,20.0,211.95,0,0,0,0,0,0.30753770325450114,0
0.0,0.0,1.0,5.0,1,1,65,12,1,70.95,4555.2,0,0,0,0,0,1.0909900022953427,1
0.0,1.0,1.0,4.0,0,1,58,1,1,102.1,5885.4,0,0,1,1,2,1.569979975114228,1
0.0,2.0,1.0,2.0,1,0,29,1,0,98.65,2862.75,0,0,0,1,1,1.5169297213028268,0
0.0,1.0,1.0,5.0,1,1,72,12,1,97.25,7133.1,0,1,0,0,1,1.4954020820750118,1
0.0,2.0,1.0,1.0,0,0,24,1,1,94.6,2283.15,1,0,0,0,1,1.4546533363937901,0
0.0,1.0,1.0,5.0,1,1,66,12,0,104.6,6819.45,0,1,1,0,2,1.6084221880210408,0
1.0,0.0,2.0,3.0,0,1,44,12,0,20.6,926.0,0,0,0,0,0,0.3167638343521362,0
0.0,3.0,0.0,0.0,0,0,5,1,1,51.0,305.95,0,1,0,0,1,0.7842211432989779,0
0.0,2.0,1.0,0.0,0,0,5,1,1,85.2,474.8,0,0,0,0,0,1.3101106158641749,0
0.0,1.0,1.0,2.0,0,0,29,1,1,98.6,2933.2,0,0,1,0,1,1.5161608770446904,1
0.0,3.0,0.0,2.0,0,0,35,1,1,33.45,1175.85,0,0,1,1,2,0.5143568086931531,0
0.0,1.0,0.0,5.0,0,1,63,12,0,80.0,5040.2,1,1,1,1,4,1.2301508130180046,0
0.0,1.0,1.0,1.0,1,0,24,1,0,70.0,1732.6,0,0,0,0,0,1.076381961390754,0
0.0,2.0,1.0,1.0,0,0,13,1,1,84.45,1058.6,0,1,1,0,2,1.298577951992131,0
0.0,2.0,0.0,0.0,0,0,1,1,1,24.25,24.25,0,0,0,0,0,0.3728894651960826,0
0.0,2.0,1.0,0.0,0,0,7,1,1,79.3,523.15,0,0,0,0,0,1.2193869934040968,0
0.0,2.0,1.0,4.0,1,0,55,12,1,100.0,5509.3,0,0,1,0,1,1.5376885162725056,0
0.0,2.0,1.0,3.0,1,0,37,1,1,76.25,2841.55,0,0,0,0,0,1.1724874936577856,0
0.0,3.0,2.0,0.0,0,0,10,1,1,19.85,193.05,0,0,0,0,0,0.3052311704800924,0
0.0,0.0,2.0,0.0,0,0,4,1,0,20.95,85.5,0,0,0,0,0,0.3221457441590899,0
0.0,2.0,1.0,0.0,1,1,4,1,1,70.2,280.35,0,0,0,0,0,1.079457338423299,0
1.0,3.0,0.0,1.0,0,1,13,1,1,49.95,587.45,1,0,0,0,1,0.7680754138781166,0
0.0,0.0,1.0,2.0,1,1,33,1,1,80.6,2656.5,0,1,0,0,1,1.2393769441156395,1
0.0,3.0,0.0,0.0,1,1,8,1,1,43.35,371.4,0,1,1,0,2,0.6665879718041312,0
0.0,0.0,0.0,0.0,0,0,12,1,1,49.05,593.05,0,1,0,0,1,0.754236217231664,1
0.0,3.0,2.0,0.0,0,0,1,1,0,20.9,20.9,0,0,0,0,0,0.32137689990095364,0
0.0,0.0,2.0,5.0,1,1,72,24,1,25.0,1802.55,0,0,0,0,0,0.3844221290681264,1
0.0,2.0,1.0,0.0,0,0,1,1,1,89.1,89.1,0,0,0,0,0,1.3700804679988023,0
0.0,1.0,0.0,5.0,0,1,71,24,1,61.4,4310.35,0,1,1,1,3,0.9441407489913184,1
0.0,3.0,2.0,5.0,0,0,68,24,0,24.55,1657.4,0,0,0,0,0,0.37750253074490014,0
0.0,0.0,0.0,1.0,0,1,22,12,1,69.5,1498.2,0,1,0,0,1,1.0686935188093913,1
0.0,0.0,0.0,3.0,1,1,48,12,1,58.95,2789.7,0,1,0,0,1,0.9064673803426421,1
1.0,2.0,0.0,3.0,0,1,47,12,0,40.3,1794.8,1,0,1,1,3,0.6196884720578197,0
0.0,0.0,0.0,5.0,0,1,71,24,1,80.45,5662.25,0,0,1,1,2,1.2370704113412307,1
0.0,2.0,1.0,0.0,0,0,1,1,1,90.85,90.85,0,0,0,0,0,1.3969900170335712,0
0.0,0.0,1.0,5.0,1,0,64,1,1,103.5,6548.65,1,1,0,0,2,1.5915076143420432,1
0.0,3.0,1.0,5.0,0,1,69,24,1,92.45,6460.55,0,1,0,1,2,1.4215930332939315,0
0.0,2.0,0.0,0.0,0,0,1,1,1,75.5,75.5,0,0,1,1,2,1.1609548297857417,0
1.0,0.0,2.0,5.0,0,1,68,24,1,19.35,1292.65,0,0,0,0,0,0.2975427278987299,1
0.0,3.0,2.0,2.0,0,1,25,12,1,26.8,733.55,0,0,0,0,0,0.4121005223610315,0
0.0,3.0,0.0,0.0,1,0,1,1,0,45.1,45.1,0,0,0,0,0,0.6934975208389,0
0.0,2.0,0.0,0.0,0,0,7,1,1,53.65,404.35,1,0,0,0,1,0.8249698889801992,0
0.0,2.0,1.0,0.0,0,0,1,1,1,70.1,70.1,0,0,0,0,0,1.0779196499070263,0
0.0,2.0,1.0,4.0,0,1,60,1,1,99.8,5985.75,0,1,0,0,1,1.5346131392399605,0
1.0,1.0,0.0,3.0,0,1,44,24,1,54.05,2375.2,1,1,1,1,4,0.8311206430452892,1
0.0,0.0,1.0,4.0,1,0,57,1,1,104.9,5913.95,0,1,0,1,2,1.6130352535698584,1
1.0,1.0,0.0,4.0,0,0,54,1,1,55.0,3092.65,0,1,0,0,1,0.8457286839498781,1
0.0,1.0,2.0,5.0,0,1,72,24,0,26.45,1914.5,0,0,0,0,0,0.4067186125540777,0
0.0,2.0,1.0,0.0,0,0,1,1,1,78.95,78.95,0,0,0,0,0,1.2140050835971432,0
0.0,0.0,0.0,2.0,0,0,29,1,1,68.85,1970.5,1,1,1,0,3,1.05869854345362,1
1.0,2.0,1.0,4.0,0,1,60,24,1,110.6,6586.85,1,0,1,1,3,1.7006834989973911,0
0.0,3.0,2.0,1.0,0,0,22,12,1,19.25,412.55,0,0,0,0,0,0.2960050393824573,0
0.0,2.0,0.0,0.0,0,0,7,1,1,66.85,458.1,0,0,0,0,0,1.02794477312817,0
1.0,3.0,2.0,0.0,0,1,1,12,0,20.4,20.4,0,0,0,0,0,0.3136884573195911,0
1.0,3.0,0.0,0.0,0,0,2,1,0,51.55,106.2,0,1,0,0,1,0.7926784301384766,0
0.0,2.0,1.0,3.0,0,0,45,1,1,87.25,3941.7,0,0,1,1,2,1.3416332304477612,0
0.0,2.0,1.0,0.0,0,0,3,1,0,74.5,217.45,0,0,0,0,0,1.1455779446230168,0
0.0,2.0,1.0,3.0,0,1,40,1,1,80.0,3168.75,0,1,1,0,2,1.2301508130180046,0
0.0,2.0,1.0,0.0,1,0,6,1,1,89.35,567.8,0,0,0,0,0,1.3739246892894836,0
0.0,2.0,0.0,0.0,0,0,3,1,1,69.35,191.35,0,0,0,1,1,1.0663869860349826,0
0.0,2.0,0.0,0.0,0,0,11,12,1,61.25,729.95,0,1,0,0,1,0.9418342162169097,0
0.0,2.0,0.0,0.0,0,0,1,1,0,45.8,45.8,0,0,0,0,0,0.7042613404528075,0
1.0,2.0,0.0,0.0,0,0,1,1,0,59.2,59.2,0,0,1,0,1,0.9103116016333234,0
0.0,3.0,2.0,0.0,0,0,1,1,1,20.1,20.1,0,0,0,0,0,0.30907539177077364,0
0.0,1.0,0.0,4.0,0,0,56,12,1,60.25,3282.75,1,0,1,1,3,0.9264573310541846,1
0.0,0.0,0.0,5.0,0,1,72,24,1,93.25,6688.95,1,1,1,1,4,1.4338945414241115,1
0.0,2.0,1.0,0.0,1,0,7,1,1,89.15,574.35,0,0,0,0,0,1.3708493122569387,0
0.0,3.0,2.0,4.0,0,0,57,24,1,19.6,1170.55,0,0,0,0,0,0.3013869491894111,0
1.0,1.0,2.0,3.0,0,1,47,24,0,20.05,1016.7,0,0,0,0,0,0.30830654751263736,0
0.0,1.0,1.0,5.0,0,1,72,24,1,97.95,7114.25,1,1,1,0,3,1.5061659016889193,1
1.0,1.0,1.0,4.0,1,1,57,1,1,95.3,5567.45,0,1,1,1,3,1.4654171560076978,1
0.0,3.0,2.0,4.0,0,0,53,24,0,24.6,1279.0,0,0,0,0,0,0.3782713750030364,0
0.0,1.0,0.0,5.0,0,0,72,24,0,84.3,5997.1,1,0,1,1,3,1.2962714192177223,0
0.0,2.0,1.0,5.0,0,1,72,24,1,108.4,7719.5,0,1,1,1,3,1.666854351639396,0
1.0,3.0,2.0,1.0,0,1,20,1,0,20.35,442.6,0,0,0,0,0,0.31291961306145494,0
1.0,1.0,1.0,1.0,0,1,23,1,1,75.3,1702.9,0,0,1,0,1,1.1578794527531966,1
0.0,1.0,1.0,5.0,0,1,71,12,1,98.65,6962.85,0,0,1,0,1,1.5169297213028268,1
0.0,3.0,0.0,2.0,0,0,27,1,1,56.15,1439.35,0,1,0,1,2,0.8634121018870119,0
0.0,3.0,2.0,2.0,0,0,29,12,0,20.35,617.35,0,0,0,0,0,0.31291961306145494,0
0.0,2.0,1.0,2.0,1,0,35,1,1,99.05,3554.6,1,0,0,0,1,1.5230804753679168,0
0.0,0.0,1.0,5.0,0,1,72,24,1,94.25,6849.75,1,1,1,1,4,1.4492714265868365,1
0.0,3.0,1.0,0.0,0,0,1,1,0,70.75,70.75,0,0,0,0,0,1.0879146252627978,0
0.0,2.0,1.0,3.0,0,1,43,1,0,80.45,3398.9,0,1,0,0,1,1.2370704113412307,0
0.0,0.0,0.0,5.0,0,0,70,24,1,44.6,3058.15,1,1,1,1,4,0.6858090782575376,1
0.0,1.0,0.0,4.0,0,0,51,12,1,81.15,4126.2,1,1,1,1,4,1.2478342309551385,1
1.0,1.0,1.0,5.0,0,1,72,12,1,103.2,7362.9,0,1,1,0,2,1.5868945487932258,1
0.0,2.0,1.0,0.0,0,0,1,1,1,85.0,85.0,0,0,0,0,0,1.3070352388316298,0
0.0,3.0,2.0,1.0,0,0,17,12,1,20.1,279.5,0,0,0,0,0,0.30907539177077364,0
0.0,2.0,1.0,3.0,0,0,43,1,1,75.2,3198.6,1,0,0,0,1,1.1563417642369243,0
0.0,3.0,2.0,2.0,0,1,36,12,0,20.0,666.75,0,0,0,0,0,0.30753770325450114,0
0.0,0.0,0.0,5.0,0,0,72,24,0,69.65,4908.25,1,1,1,1,4,1.0710000515838003,0
0.0,2.0,1.0,3.0,1,1,43,1,1,101.0,4388.4,0,1,0,0,1,1.5530654014352308,0
1.0,1.0,2.0,5.0,0,1,69,24,0,19.8,1436.95,0,0,0,0,0,0.3044623262219561,0
0.0,3.0,0.0,4.0,0,1,60,12,1,59.8,3561.15,1,0,0,0,1,0.9195377327309583,0
0.0,1.0,0.0,5.0,0,1,71,24,0,73.5,5357.75,1,1,0,1,3,1.1302010594602916,0
0.0,3.0,0.0,3.0,0,0,39,12,0,35.55,1309.15,0,0,1,1,2,0.5466482675348757,0
0.0,2.0,1.0,3.0,1,0,38,1,0,94.75,3653.0,0,0,0,0,0,1.456959869168199,0
1.0,2.0,0.0,0.0,1,0,11,1,1,54.55,601.25,0,1,0,1,2,0.8388090856266518,0
0.0,3.0,2.0,0.0,0,0,10,1,1,19.9,199.45,0,0,0,0,0,0.3060000147382286,0
0.0,2.0,0.0,4.0,1,0,52,1,1,50.5,2566.3,0,1,1,1,3,0.7765327007176154,0
1.0,0.0,1.0,5.0,0,1,68,24,1,109.05,7508.55,1,0,1,1,3,1.6768493269951674,1
1.0,1.0,2.0,2.0,0,0,25,1,0,20.05,471.7,0,0,0,0,0,0.30830654751263736,0
1.0,1.0,1.0,5.0,0,1,72,24,1,116.4,8543.25,1,1,1,1,4,1.7898694329411966,1
0.0,3.0,0.0,1.0,0,0,21,1,1,43.55,1011.5,1,0,0,1,2,0.6696633488366761,0
0.0,2.0,1.0,1.0,1,1,16,1,1,98.75,1587.55,0,0,1,0,1,1.5184674098190993,0
1.0,3.0,2.0,5.0,0,1,63,24,0,19.7,1275.85,0,0,0,0,0,0.3029246377056836,0
1.0,2.0,1.0,0.0,0,1,9,1,1,75.85,647.5,0,0,0,1,1,1.1663367395926953,0
0.0,0.0,1.0,4.0,1,0,51,12,1,94.0,4905.75,0,0,1,0,1,1.4454272052961552,1
0.0,2.0,0.0,0.0,0,0,1,1,1,50.8,50.8,0,0,0,1,1,0.7811457662664328,0
1.0,1.0,1.0,1.0,0,0,17,1,1,92.7,1556.85,0,1,1,1,3,1.4254372545846128,1
0.0,2.0,1.0,2.0,0,1,31,1,1,91.15,2995.45,0,1,0,0,1,1.4016030825823889,0
0.0,3.0,2.0,1.0,0,0,16,1,1,19.7,342.4,0,0,0,0,0,0.3029246377056836,0
0.0,2.0,0.0,0.0,0,0,1,1,1,55.45,55.45,0,0,0,0,0,0.8526482822731044,0
0.0,1.0,2.0,2.0,0,0,27,24,0,20.35,531.6,0,0,0,0,0,0.31291961306145494,0
0.0,0.0,0.0,1.0,0,0,23,12,0,55.8,1327.85,0,1,1,0,2,0.858030192080058,0
0.0,2.0,1.0,0.0,1,1,1,1,1,80.3,80.3,1,0,0,0,1,1.234763878566822,0
0.0,2.0,0.0,0.0,1,0,2,1,1,44.3,89.3,0,0,0,0,0,0.68119601270872,0
0.0,3.0,0.0,4.0,0,0,54,1,1,69.9,3883.3,1,1,0,1,3,1.0748442728744816,0
0.0,3.0,0.0,5.0,0,0,68,24,0,38.9,2719.2,1,0,1,1,3,0.5981608328300047,0
0.0,0.0,1.0,5.0,1,0,65,1,1,99.1,6496.15,0,1,1,0,2,1.523849319626053,1
0.0,2.0,1.0,4.0,0,0,53,1,0,90.8,4921.2,1,1,1,0,3,1.396221172775435,0
0.0,3.0,1.0,0.0,0,0,10,1,0,70.15,735.5,0,0,0,0,0,1.0786884941651629,0
1.0,2.0,1.0,4.0,0,1,51,12,1,90.15,4554.85,0,0,1,0,1,1.386226197419664,0
1.0,1.0,1.0,4.0,0,1,49,1,1,90.4,4494.65,0,1,1,0,2,1.3900704187103452,1
0.0,3.0,0.0,0.0,0,0,9,1,1,69.5,653.25,1,0,1,1,3,1.0686935188093913,0
